time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
27.796564,-0.7745,-0.2486,0.2051,0.839
27.796899,0.2686,-0.1613,0.0996,0.329
27.797186,1.3537,-0.0528,0.0698,1.357
27.800227,2.3411,0.0557,0.1826,2.349
27.804837,3.1464,0.1865,0.2713,3.164
27.812104,3.7108,0.3300,0.1257,3.728
27.820612,3.7578,0.3407,0.0279,3.773
27.821263,3.8386,0.4765,0.3556,3.884
27.823664,4.0286,0.7684,0.6692,4.155
27.838948,4.0601,1.0158,0.7042,4.244
27.839682,3.8977,1.2309,0.6592,4.140
27.840066,3.6475,1.4160,0.9256,4.021
27.846485,3.2363,1.5497,1.4453,3.868
27.847718,2.7416,1.6134,1.7712,3.641
27.855515,2.2173,1.6261,1.7100,3.238
27.858436,1.7663,1.6309,1.5368,2.853
27.883966,1.4425,1.5965,1.4355,2.587
27.885016,1.3216,1.5131,1.3033,2.395
27.885576,1.4218,1.4597,1.1331,2.332
27.886115,1.7380,1.4147,0.9128,2.420
27.886490,2.2270,1.3969,0.6302,2.703
27.890485,2.7766,1.4926,0.3545,3.172
27.891178,3.3351,1.7116,0.0593,3.749
27.895673,3.7535,2.0173,-0.0932,4.262
27.901428,4.2190,2.4031,-0.0166,4.855
27.906292,4.6602,2.8094,0.0669,5.442
27.910007,5.0107,3.1843,0.1648,5.939
27.914996,5.3405,3.4922,0.5426,6.404
27.920603,5.5880,3.7170,1.0806,6.798
27.925236,5.7397,3.8570,1.4036,7.056
27.929617,5.7219,3.9292,1.3489,7.071
27.934319,5.5512,4.0675,0.9643,6.949
27.939910,5.3322,4.3286,0.7584,6.910
27.977941,5.0715,4.6188,1.1464,6.955
27.979032,4.7710,4.9719,1.7050,7.098
27.979580,4.4876,5.3713,1.9951,7.278
27.980203,4.2639,5.7859,1.9240,7.440
27.980764,4.1233,6.1962,1.8070,7.659
27.981362,4.1065,6.5995,1.8789,7.997
27.981803,4.1922,6.9668,2.2249,8.430
27.982250,4.3923,7.3364,2.5788,8.931
27.982835,4.6010,7.8063,2.5484,9.413
27.987011,4.9181,8.5021,1.8344,9.992
27.992848,5.3182,9.5484,0.7253,10.954
27.996646,5.8838,11.0288,-0.1480,12.501
28.002922,6.4803,13.1103,-0.5085,14.633
28.006771,7.3392,15.9558,-0.1488,17.563
28.012250,8.6494,19.3824,1.0628,21.251
28.015563,10.4950,22.7930,2.2652,25.195
28.020591,12.6955,24.9636,2.3421,28.104
28.073042,15.0857,24.6080,1.3045,28.894
28.073876,17.1847,21.8479,0.0689,27.797
28.074268,18.7236,18.0091,-1.0765,26.001
28.074648,19.5700,14.3921,-2.5262,24.423
28.075023,19.6276,11.4408,-4.2630,23.115
28.075393,18.8165,9.2836,-6.3644,21.926
28.075731,17.1493,8.2489,-7.3706,20.408
28.076092,15.2863,8.4662,-6.7196,18.722
28.076501,13.3431,9.4728,-4.8350,17.063
28.076834,11.4507,10.7901,-2.9343,16.005
28.077208,10.0436,11.5322,-1.2014,15.340
28.079392,9.3271,11.2228,0.4210,14.599
28.084308,9.2864,9.9435,1.8882,13.736
28.087442,9.8458,8.0704,2.3163,12.940
28.093880,10.4402,6.0280,0.9281,12.091
28.100119,10.5414,4.0344,-0.8338,11.318
28.102231,9.5996,2.7194,-3.9469,10.730
28.106733,7.7541,2.3629,-7.7512,11.216
28.138852,5.3608,2.3248,-8.6863,10.469
28.140046,2.3598,2.7850,-7.3812,8.234
28.140708,-0.7699,3.1235,-2.9819,4.386
28.141224,-3.5157,3.1148,0.3733,4.712
28.141802,-6.1610,3.2685,0.8679,7.028
28.142338,-8.4467,2.9683,-0.0047,8.953
28.142942,-9.6566,1.9213,-0.7750,9.876
28.145908,-8.4360,0.3830,0.0599,8.445
28.149472,-5.4007,-1.1914,2.3954,6.027
28.155299,-2.0261,-2.8462,4.8310,5.962
28.165887,1.2888,-4.4417,5.9722,7.554
28.166768,4.2672,-5.9111,5.4309,9.091
28.168750,6.6976,-7.1368,3.8245,10.508
28.174263,8.4037,-7.8802,1.7306,11.650
28.205076,9.9172,-8.1975,-0.0300,12.867
28.206008,11.6553,-8.2083,-0.7379,14.275
28.206605,13.3689,-7.8824,-0.3094,15.523
28.207586,14.6995,-7.2448,0.6619,16.401
28.209519,15.4948,-6.3503,1.4338,16.807
28.212158,15.7052,-5.2259,1.7113,16.640
28.213924,15.2241,-4.0514,1.2800,15.806
28.214726,13.8581,-2.9566,0.7000,14.187
28.237200,12.0683,-2.1222,0.6431,12.270
28.238612,10.1991,-1.5245,0.8324,10.346
28.239191,8.2659,-0.9890,0.9321,8.377
28.240510,6.3077,-0.4540,1.1344,6.425
28.241078,4.3465,0.0295,1.4203,4.573
28.241484,2.5017,0.3245,1.7079,3.046
28.249055,0.8537,0.4761,1.8620,2.103
28.250730,-0.4763,0.4412,2.0322,2.133
28.255233,-1.4177,0.3111,2.1136,2.564
28.280837,-2.0098,0.0672,1.9822,2.824
28.281479,-2.1842,-0.4117,1.7574,2.833
28.281746,-1.8164,-1.1338,1.6421,2.698
28.281995,-1.2303,-1.9012,1.8104,2.899
28.282275,-0.7016,-2.4392,2.0287,3.249
28.283861,-0.3105,-2.6705,2.0115,3.358
28.291222,-0.0203,-2.5524,1.8242,3.137
28.307165,0.0939,-2.1360,1.4915,2.607
28.307803,0.0065,-1.4915,1.0352,1.816
28.308065,-0.2944,-0.6519,0.7547,1.040
28.308261,-0.8368,0.2945,0.6766,1.116
28.315107,-1.6122,1.3745,0.5923,2.200
28.318385,-2.5047,2.4209,0.3079,3.497
28.323122,-3.1954,3.2812,-0.1882,4.584
28.327036,-3.6602,3.9442,-0.6439,5.419
28.332549,-4.1611,4.5662,-0.9115,6.245
28.336650,-4.7813,5.1022,-1.1585,7.088
28.341271,-5.4772,5.6843,-1.4288,8.022
28.346063,-6.2561,6.3504,-1.6689,9.069
28.351433,-7.0333,7.0314,-1.7640,10.100
28.357074,-7.5591,7.5981,-1.7472,10.859
28.392842,-7.7818,7.9795,-1.7663,11.285
28.393999,-7.6771,8.1522,-1.9452,11.366
28.394637,-7.3408,8.1615,-2.3007,11.216
28.395337,-6.9554,8.0809,-2.8527,11.037
28.396052,-6.6601,7.9902,-3.5999,11.007
28.396699,-6.5363,7.9519,-4.3099,11.159
28.397406,-6.7046,7.9849,-4.5682,11.383
28.398044,-7.1653,7.9560,-4.2183,11.508
28.432692,-7.8700,7.8947,-3.7744,11.769
28.433535,-8.7904,7.6880,-3.8235,12.288
28.433920,-9.7908,7.2898,-4.3023,12.943
28.434247,-10.7258,6.6037,-4.9446,13.531
28.434681,-11.6739,5.7631,-5.4216,14.103
28.435107,-12.8663,4.8554,-5.6003,14.849
28.435491,-14.2953,3.9730,-5.5525,15.842
28.435920,-15.8627,3.0342,-5.5954,17.092
28.438482,-17.3775,1.9548,-5.8520,18.440
28.442766,-18.7395,0.7608,-5.9710,19.683
28.447493,-19.7408,-0.5987,-5.6553,20.544
28.452023,-20.1664,-2.0093,-5.1632,20.914
28.456488,-19.7437,-3.2950,-4.8774,20.602
28.461775,-18.5965,-4.1511,-4.8658,19.666
28.466208,-17.2092,-4.2805,-4.9500,18.411
28.470792,-16.0310,-3.6104,-4.8707,17.139
28.475736,-14.9725,-2.4467,-4.9278,15.951
28.499890,-14.0576,-1.2329,-5.0735,14.996
28.501337,-13.2362,-0.2543,-5.2163,14.229
28.502103,-12.4535,0.4339,-5.2158,13.509
28.502764,-11.6399,0.7403,-5.1095,12.734
28.503576,-10.8692,0.6264,-4.9390,11.955
28.504407,-10.1258,-0.1431,-4.8392,11.224
28.510025,-9.5890,-1.2201,-4.7582,10.774
28.514572,-9.4431,-1.7213,-5.5392,11.082
28.519980,-9.4473,-0.7989,-8.4712,12.714
28.524395,-9.3788,1.7998,-12.0705,15.391
28.531946,-9.0535,6.1653,-11.9095,16.181
28.533947,-6.5998,11.1591,-6.4028,14.460
28.537862,0.7673,13.1958,3.6237,13.706
28.562083,10.7653,13.6286,12.1355,21.187
28.563298,20.5705,16.2772,14.5223,29.983
28.563962,26.4514,20.4872,12.5159,35.722
28.564608,25.6677,22.4068,2.9363,34.198
28.565180,18.0509,18.3924,-8.1151,27.018
28.567832,9.1329,12.9855,-13.2765,20.695
28.572146,3.0353,9.5299,-10.6285,14.594
28.577799,-0.7225,5.8579,-5.3757,7.983
28.580984,-3.3253,0.8037,-3.7569,5.081
28.586922,-6.3984,-3.7170,-5.4721,9.203
28.591323,-10.6795,-7.7953,-5.8871,14.473
28.597979,-15.6591,-10.9896,-5.9438,20.033
28.600654,-20.3188,-12.3829,-5.7628,24.483
28.604960,-23.5391,-12.5689,-3.7789,26.951
28.610343,-25.4593,-12.3586,-0.0355,28.300
28.614688,-25.7990,-11.5216,3.0194,28.416
28.619705,-22.8754,-9.4281,2.7972,24.900
28.624272,-18.8511,-6.3062,0.1763,19.879
28.631014,-15.0765,-2.8102,-1.8222,15.444
28.634172,-11.8720,0.6514,-2.3833,12.126
28.638371,-9.2877,3.8083,-1.9107,10.218
28.647022,-6.9998,6.3868,-1.5088,9.595
28.648649,-5.0149,8.0851,-1.9444,9.711
28.653459,-3.0213,8.7106,-2.8785,9.659
28.658290,-0.8989,8.1566,-3.3080,8.848
28.701517,1.3089,6.6562,-2.6817,7.294
28.702388,3.4569,4.6433,-1.3699,5.949
28.702940,5.2370,2.4371,-0.2481,5.782
28.704206,6.5809,0.4328,0.0310,6.595
28.705995,7.4781,-1.2789,-0.5990,7.610
28.706822,7.8486,-2.5147,-1.5605,8.388
28.708309,7.4991,-3.1921,-2.4036,8.497
28.709137,6.0077,-3.1375,-2.6710,7.285
28.710359,4.0660,-2.4717,-2.0431,5.178
28.711758,2.0559,-1.4460,-0.9619,2.691
28.713643,0.1751,-0.3188,0.0216,0.364
28.740206,-1.5139,0.6781,0.4713,1.725
28.741305,-3.0501,1.5042,0.5265,3.441
28.741859,-4.3922,2.1330,0.5427,4.913
28.742326,-5.5153,2.4834,0.7344,6.093
28.742859,-6.3424,2.4912,1.0270,6.891
28.743463,-6.7492,2.1593,1.1745,7.183
28.744060,-6.6024,1.5193,0.9840,6.846
28.748785,-5.8658,0.7578,0.5942,5.944
28.755247,-4.6032,0.0394,0.2464,4.610
28.759195,-3.0998,-0.5092,0.1272,3.144
28.764434,-1.5152,-0.8955,0.2601,1.779
28.768468,0.0793,-1.1214,0.3064,1.165
28.774627,1.5751,-1.2085,0.1091,1.988
28.818924,2.9357,-1.1448,-0.3723,3.173
28.819552,4.0864,-0.9711,-0.8563,4.287
28.819849,4.9352,-0.6970,-0.8844,5.062
28.820152,5.3679,-0.4204,-0.5355,5.411
28.820430,5.3058,-0.1552,-0.3413,5.319
28.820710,4.8631,0.0726,-0.5137,4.891
28.821026,4.1204,0.1742,-0.8634,4.213
28.821309,3.2852,0.1233,-1.1018,3.467
28.821582,2.4223,-0.0350,-1.0101,2.625
28.821852,1.5755,-0.2240,-0.4841,1.663
28.826201,0.7860,-0.3908,0.1632,0.893
28.830885,0.0562,-0.5183,0.4184,0.668
28.835913,-0.5588,-0.5925,0.3200,0.875
28.840610,-1.0358,-0.6565,0.0878,1.230
28.845928,-1.2398,-0.6559,-0.1161,1.407
28.849684,-1.2171,-0.6341,-0.0843,1.375
28.854446,-0.9376,-0.6030,0.1140,1.121
28.859293,-0.4564,-0.5530,0.2425,0.757
28.892372,0.1024,-0.4623,0.3040,0.563
28.894385,0.6389,-0.2903,0.2531,0.746
28.895504,1.2134,-0.0703,0.1474,1.224
28.896424,1.7598,0.1738,0.1683,1.776
28.897182,2.2641,0.4111,0.3229,2.324
28.897957,2.6722,0.6682,0.4754,2.795
28.898513,2.9224,0.8355,0.5040,3.081
28.901334,3.0366,1.0158,0.4495,3.233
28.901737,3.1034,1.1734,0.5150,3.358
28.907455,3.0466,1.3513,0.5615,3.380
28.912796,2.8926,1.5041,0.5602,3.308
28.917060,2.6464,1.6724,0.6755,3.203
28.921309,2.3791,1.8273,0.8836,3.127
28.926050,2.1456,1.9571,1.1035,3.107
28.931130,2.0026,2.0379,1.1990,3.099
28.936138,1.9764,2.0816,1.1651,3.098
28.941018,2.0786,2.0856,1.2570,3.202
28.988569,2.3285,2.1146,1.3359,3.417
28.989913,2.6710,2.1640,1.3450,3.691
28.990520,3.0869,2.2913,1.3295,4.068
28.991154,3.3684,2.4322,1.1205,4.303
28.991685,3.5440,2.6631,0.7755,4.500
28.992232,3.8695,2.9696,0.5456,4.908
28.992787,4.1561,3.3159,0.6026,5.351
28.993293,4.4689,3.6664,0.8291,5.840
28.993956,4.7177,3.9883,0.9769,6.254
28.994556,4.9530,4.2627,0.9910,6.609
28.995071,5.1319,4.5352,0.8236,6.898
28.998346,5.2860,4.8345,0.7797,7.206
29.003588,5.4341,5.1484,1.0573,7.560
29.008569,5.5354,5.4799,1.2168,7.884
29.014540,5.5133,5.8529,1.0437,8.108
29.017569,5.4726,6.2673,0.9707,8.377
29.022158,5.3916,6.6895,1.2174,8.678
29.029642,5.3444,7.0670,1.6610,9.015
29.035939,5.3267,7.4005,1.9048,9.315
29.037263,5.4154,7.6721,1.9487,9.591
29.041303,5.5968,7.9013,1.8923,9.866
29.086553,5.7559,8.1639,1.5621,10.110
29.087770,6.0522,8.7168,0.8685,10.647
29.088442,6.4581,9.6967,-0.0207,11.650
29.089010,7.0060,11.1611,-0.7866,13.201
29.089653,7.8067,13.0600,-0.8330,15.238
29.090455,8.9580,15.3083,-0.1910,17.738
29.091173,10.4440,17.7554,0.4435,20.604
29.091740,12.1585,20.1723,0.8010,23.567
29.093632,14.2034,21.9846,0.9260,26.190
29.094292,16.3417,22.5453,0.5496,27.850
29.094963,18.4000,21.5527,-0.0711,28.339
29.101155,20.0287,19.0449,-1.1574,27.662
29.104053,20.7475,15.7793,-2.9016,26.227
29.108471,20.3033,12.5211,-4.8054,24.333
29.150155,18.6683,9.9880,-6.6298,22.186
29.151004,16.4062,8.5920,-7.3299,19.918
29.151383,14.0509,8.3246,-6.0320,17.410
29.151766,11.7830,8.8346,-4.1132,15.291
29.152140,9.7718,9.7217,-2.5662,14.021
29.152513,8.3094,10.1937,-1.3708,13.223
29.152880,7.5379,9.9227,-0.3124,12.465
29.153210,7.4538,8.8683,1.0676,11.634
29.153536,7.9101,7.1706,1.4637,10.776
29.158448,8.2847,5.2764,0.3282,9.828
29.161545,8.0874,3.7698,-2.4694,9.258
29.165616,7.0823,3.1339,-6.7356,10.264
29.170671,5.4847,2.8295,-8.9744,10.892
29.175346,3.2427,2.8554,-9.0115,9.994
29.200931,0.5790,3.1013,-5.8393,6.637
29.201491,-1.7146,2.8257,-1.6405,3.690
29.201737,-3.7974,2.5882,0.4167,4.614
29.201976,-5.7912,2.3472,0.4838,6.267
29.202182,-7.1209,1.6545,-0.3528,7.319
29.231367,-6.8305,0.5331,-0.5273,6.872
29.231945,-4.7942,-0.6997,0.8775,4.924
29.232209,-2.1672,-2.0423,2.9564,4.196
29.232476,0.6867,-3.4277,4.4029,5.622
29.232724,3.4115,-4.6901,4.7512,7.497
29.232940,5.8504,-5.8471,4.3177,9.331
29.233152,7.8875,-6.7781,3.0154,10.828
29.237602,9.3084,-7.2639,1.0606,11.855
29.242960,10.5317,-7.3749,-0.4692,12.866
29.247015,11.8748,-7.2153,-0.8023,13.918
29.251651,13.0650,-6.7985,-0.1397,14.729
29.276392,13.9372,-6.0889,1.0024,15.242
29.277388,14.4387,-5.1947,1.9746,15.471
29.277920,14.5052,-4.2361,1.9290,15.234
29.278461,14.1651,-3.3286,1.1204,14.594
29.278944,13.3079,-2.6186,0.4489,13.571
29.281319,11.8959,-2.1247,0.4734,12.093
29.285357,10.3417,-1.7195,0.8348,10.517
29.290140,8.6829,-1.2830,1.1787,8.856
29.304525,6.9947,-0.7890,1.2571,7.150
29.305070,5.2753,-0.3408,0.9737,5.375
29.305327,3.4987,0.0703,0.7105,3.571
29.309340,1.7559,0.3455,0.8923,2.000
29.338440,0.1015,0.4843,1.2210,1.317
29.339164,-1.2517,0.4692,1.3742,1.917
29.339409,-2.1376,0.2375,1.7462,2.770
29.339697,-2.5731,-0.2873,2.2923,3.458
29.340032,-2.4934,-0.9864,2.6446,3.766
29.340312,-2.1103,-1.6570,2.5410,3.695
29.343738,-1.6758,-2.1088,2.0730,3.399
29.348726,-1.2082,-2.3200,1.6348,3.085
29.354064,-0.7354,-2.2761,1.2378,2.693
29.357183,-0.3433,-1.8956,0.7222,2.057
29.363518,-0.1106,-1.3171,0.3943,1.379
29.366967,-0.1207,-0.6047,0.3718,0.720
29.372313,-0.3966,0.1563,0.4235,0.601
29.376542,-0.8805,0.8543,0.0396,1.228
29.390895,-1.4713,1.4877,-0.7065,2.208
29.391480,-1.9677,1.9637,-1.5509,3.183
29.391725,-2.5553,2.5051,-2.2134,4.208
29.395967,-3.3261,3.1910,-2.6054,5.295
29.400781,-4.2919,4.1097,-2.5020,6.448
29.405021,-5.3963,5.1632,-2.1173,7.763
29.410229,-6.4191,6.2180,-2.0400,9.167
29.414659,-7.2618,7.2528,-2.4909,10.561
29.419524,-7.8445,8.1104,-2.9963,11.674
29.424228,-8.0763,8.6886,-3.4484,12.354
29.431290,-7.9126,8.9333,-4.0072,12.589
29.434046,-7.5912,8.9522,-4.6433,12.623
29.440298,-7.3579,8.9744,-5.3439,12.776
29.444372,-7.4489,9.0390,-5.9102,13.119
29.467178,-7.8700,9.0774,-6.1956,13.517
29.468144,-8.4495,8.8804,-6.2450,13.757
29.468678,-9.0435,8.2795,-6.1059,13.697
29.469128,-9.4776,7.2643,-5.8407,13.293
29.470786,-9.7974,6.0326,-5.5876,12.791
29.473619,-10.1129,4.7460,-5.3271,12.376
29.480680,-10.5361,3.5516,-5.2686,12.304
29.482873,-11.1351,2.4502,-5.7737,12.780
29.486837,-12.0183,1.4545,-6.9604,13.964
29.492072,-13.4325,0.6869,-8.2042,15.755
29.512904,-15.2687,0.0813,-8.7286,17.588
29.513747,-17.3882,-0.3154,-8.3907,19.309
29.514141,-19.3932,-0.5847,-7.5749,20.828
29.514575,-21.0787,-0.9075,-6.7563,22.154
29.515760,-21.9539,-1.4210,-5.9559,22.792
29.524491,-21.5663,-2.1835,-5.3647,22.331
29.525285,-19.5545,-2.9366,-5.2152,20.450
29.531102,-17.2178,-3.2514,-5.3895,18.332
29.534703,-15.2315,-3.0920,-5.5928,16.518
29.539406,-13.8192,-2.6610,-5.7308,15.195
29.545074,-12.9866,-2.1906,-5.7016,14.351
29.548744,-12.5834,-1.7421,-5.7895,13.960
29.553761,-12.3916,-1.3592,-6.4053,14.015
29.558638,-12.2948,-0.8013,-7.1152,14.228
29.589517,-11.9501,0.2035,-7.0850,13.894
29.593300,-11.1010,1.3686,-7.3686,13.394
29.594766,-10.3634,3.6169,-9.0338,14.216
29.596254,-9.3643,6.9977,-8.8944,14.689
29.597744,-7.7833,12.2649,-5.7729,15.631
29.599202,-4.5360,19.4268,3.5529,20.263
29.600193,1.1128,28.0437,16.2475,32.429
29.600906,9.2326,30.0053,20.7789,37.647
29.602105,15.6503,29.9590,9.0731,34.997
29.606564,16.5848,22.9891,-4.6699,28.729
29.612195,13.7796,12.2845,-10.7496,21.362
29.616280,9.7785,4.8000,-8.0756,13.560
29.620978,6.1689,-0.4167,-2.3185,6.603
29.625617,3.1619,-4.8205,0.1965,5.768
29.632875,0.5871,-8.6652,-1.1649,8.763
29.635264,-2.0526,-12.1980,-3.2874,12.799
29.640726,-5.4590,-15.2654,-5.6458,17.167
29.645289,-8.9635,-17.3589,-9.5180,21.732
29.695125,-12.1751,-17.7507,-13.6471,25.487
29.696801,-15.0970,-16.1930,-15.1604,26.832
29.699209,-17.4214,-13.0622,-12.1319,24.926
29.700822,-19.5871,-9.0735,-5.0340,22.166
29.703339,-20.1657,-4.8211,2.9773,20.947
29.704426,-20.2236,-0.3190,7.1461,21.451
29.705112,-20.3642,4.4661,6.1942,21.749
29.705779,-19.7487,8.8792,3.0574,21.868
29.706467,-17.6838,11.8509,0.5132,21.294
29.707333,-14.2461,12.7515,-0.4707,19.125
29.708180,-10.1858,11.5956,-0.6510,15.448
29.708963,-6.3323,9.1388,-0.5539,11.132
29.709542,-2.9131,6.1928,-0.1697,6.846
29.730281,-0.0767,3.2937,0.4163,3.321
29.731192,2.2372,0.7355,0.5818,2.426
29.731741,3.9878,-1.3529,-0.2404,4.218
29.732269,5.7804,-2.9656,-1.8784,6.763
29.733064,7.5549,-4.0463,-3.4206,9.228
29.755120,9.2190,-4.5056,-3.8320,10.953
29.755870,10.2332,-4.2266,-2.9372,11.455
29.756196,10.1115,-3.0782,-1.5942,10.689
29.756513,8.1553,-1.4621,-1.0037,8.346
29.756747,5.7437,0.0550,-1.3005,5.889
29.760689,3.4130,1.3005,-1.6815,4.021
29.764675,1.2076,2.2290,-1.5259,2.959
29.769251,-0.8890,2.8503,-0.9966,3.148
29.774356,-2.8391,3.0883,-0.5286,4.228
29.778715,-4.5637,2.9651,-0.3155,5.452
29.783955,-6.0220,2.4786,-0.1829,6.515
29.788700,-7.1261,1.6769,0.0981,7.321
29.793610,-7.6937,0.7034,0.4819,7.741
29.822164,-7.4986,-0.2314,0.8448,7.550
29.823270,-6.4477,-0.9558,1.1107,6.612
29.823806,-4.7625,-1.3528,0.9886,5.049
29.824204,-2.8343,-1.4348,0.6197,3.237
29.824531,-0.9241,-1.2213,0.2359,1.550
29.824909,0.8939,-0.8723,-0.0290,1.249
29.827186,2.5695,-0.4066,-0.2154,2.610
29.831850,4.0522,0.0827,-0.4281,4.076
29.836479,5.0903,0.4788,-0.7961,5.174
29.841259,5.6326,0.7247,-1.2378,5.812
29.847621,5.5887,0.7846,-1.4527,5.827
29.851069,4.9895,0.6752,-1.2833,5.196
29.855923,4.0326,0.4398,-0.8441,4.143
29.860706,2.9892,0.1098,-0.5217,3.036
29.900201,2.0260,-0.2285,-0.4060,2.079
29.901112,1.1977,-0.4774,-0.5642,1.407
29.901600,0.5282,-0.6206,-0.6552,1.046
29.902226,0.0417,-0.6633,-0.4533,0.804
29.902765,-0.2714,-0.6297,-0.0787,0.690
29.903131,-0.3896,-0.5411,0.2846,0.725
29.903573,-0.4062,-0.3330,0.4578,0.697
29.904096,-0.2624,-0.1154,0.4345,0.521
29.904746,0.0462,0.0949,0.4802,0.492
29.909509,0.4812,0.2168,0.6714,0.854
29.914125,0.9900,0.2529,0.7623,1.275
29.917905,1.4798,0.2251,0.8106,1.702
29.922893,1.8838,0.1408,0.7496,2.032
29.928453,2.1881,0.0859,0.7250,2.307
29.932196,2.5222,0.1420,0.7320,2.630
29.937085,2.8047,0.2205,0.7803,2.920
29.941716,3.0167,0.3668,1.0228,3.206
29.948396,3.1228,0.5333,1.1991,3.387
29.958182,3.1017,0.7081,1.1731,3.391
29.959118,2.9825,0.9679,1.0430,3.305
29.962003,2.7199,1.2215,1.0811,3.172
30.005958,2.3931,1.4286,1.3852,3.112
30.006968,1.9995,1.5343,1.5227,2.945
30.007609,1.5700,1.5746,1.1711,2.513
30.008300,1.1977,1.6256,0.6026,2.107
30.008674,0.8914,1.7609,0.2992,1.996
30.009202,0.7133,1.9109,0.3458,2.069
30.009662,0.6581,2.0228,0.7588,2.258
30.010489,0.7734,2.0780,1.1946,2.519
30.011025,1.0301,2.0482,1.1593,2.569
30.011559,1.5142,1.9572,0.8202,2.607
30.013999,2.1469,1.8861,0.6092,2.922
30.018370,2.8329,1.8730,0.5901,3.447
30.024812,3.4891,1.9687,0.5741,4.047
30.028663,4.1133,2.2019,0.5310,4.696
30.033024,4.7173,2.5538,0.4092,5.380
30.037970,5.3201,2.9243,0.3359,6.080
30.042529,5.9318,3.2441,0.4833,6.778
30.048464,6.4504,3.4614,0.8366,7.368
30.052420,6.9155,3.6488,1.2597,7.920
30.057147,7.2206,3.7954,1.3276,8.265
30.062324,7.3307,3.9638,1.0379,8.398
30.104843,7.2318,4.2039,0.8870,8.412
30.105863,7.0033,4.5160,1.1653,8.414
30.106281,6.6764,4.8965,1.6456,8.442
30.106602,6.3225,5.3149,1.8816,8.471
30.107032,6.0456,5.8305,1.7950,8.589
30.107460,5.9071,6.4141,1.6412,8.873
30.107877,5.9381,7.0695,1.6428,9.377
30.108649,6.0762,7.8248,1.6614,10.045
30.109296,6.3239,8.7892,1.3845,10.916
30.110107,6.5513,10.0426,0.6796,12.010
30.120712,6.7240,11.8149,-0.1109,13.595
30.122160,7.1305,14.4162,-0.6580,16.097
30.124196,7.8624,17.8479,-0.7425,19.517
30.128940,9.2147,21.9357,0.3915,23.796
30.164733,11.3688,25.6682,2.2139,28.160
30.166361,14.1796,27.3333,2.6885,30.909
30.167574,17.0408,25.6169,1.8117,30.820
30.168402,19.1088,21.2260,0.6150,28.567
30.169130,20.1712,16.1809,-1.3089,25.892
30.170235,20.2207,11.8927,-3.5033,23.719
30.170914,18.8955,8.8981,-6.1431,21.771
30.171327,16.5821,7.5898,-7.1194,19.577
30.171841,14.2359,7.8911,-6.5692,17.552
30.177481,12.0664,9.1602,-4.6080,15.835
30.182323,10.0908,10.9032,-2.7610,15.111
30.187055,8.5665,12.3075,-1.6033,15.081
30.191055,7.7408,12.4630,-0.5710,14.682
30.200076,7.7197,11.3665,-0.1012,13.740
30.201186,8.3046,9.4361,-0.5081,12.580
30.205896,9.0190,7.2457,-1.3741,11.650
30.210928,9.1306,5.1490,-2.5727,10.793
30.242017,8.3753,3.8027,-5.4424,10.688
30.243618,6.8721,3.2098,-7.9281,10.972
30.244354,4.6438,2.9643,-8.3226,9.981
30.244774,1.7012,3.1499,-6.1982,7.158
30.245206,-1.2290,3.1346,-1.2926,3.607
30.245584,-3.5809,2.8986,1.5061,4.847
30.245960,-5.4533,2.7057,1.2100,6.207
30.253713,-6.5352,2.0760,-0.3338,6.865
30.254764,-6.0207,0.9894,-0.9277,6.172
30.258332,-3.9721,-0.1122,0.2679,3.983
30.263225,-1.4177,-1.4184,2.3679,3.103
30.296949,1.3649,-2.8591,3.9818,5.088
30.299766,4.0520,-4.2341,4.5226,7.403
30.300615,6.3280,-5.4280,4.0916,9.287
30.301954,8.1045,-6.3198,2.8625,10.669
30.302966,9.3608,-6.7795,1.2075,11.621
30.303849,10.3789,-6.8755,-0.3512,12.455
30.304681,11.3803,-6.6389,-1.0137,13.214
30.305359,12.1558,-6.1658,-0.8609,13.657
30.306688,12.6093,-5.5621,-0.0905,13.782
30.310930,12.7642,-4.8599,0.9090,13.688
30.335021,12.5774,-4.2170,1.0957,13.311
30.335607,12.0178,-3.6234,0.5542,12.564
30.335867,10.9730,-3.1440,0.2229,11.417
30.336143,9.6561,-2.8363,0.6003,10.082
30.336377,8.2549,-2.5586,1.0980,8.712
30.367652,6.8189,-2.1982,1.3711,7.294
30.368125,5.3611,-1.8104,1.6303,5.889
30.368235,3.9340,-1.4196,1.4811,4.437
30.368431,2.6084,-1.0312,0.9762,2.970
30.368625,1.4188,-0.7174,0.5820,1.693
30.368810,0.4088,-0.5070,0.4066,0.768
30.368974,-0.2893,-0.4668,0.4689,0.722
30.384933,-0.5001,-0.7113,0.9256,1.270
30.385532,-0.1073,-1.1648,1.4728,1.881
30.385733,0.6646,-1.6770,1.8862,2.610
30.388417,1.4941,-2.0135,1.8542,3.118
30.393588,2.1540,-2.1821,1.1388,3.271
30.397565,2.5420,-2.0931,0.1234,3.295
30.401808,2.6634,-1.7656,-0.7060,3.272
30.406917,2.5508,-1.2377,-1.0551,3.025
30.412308,2.1912,-0.5910,-0.7001,2.375
30.429450,1.6112,0.0745,0.0153,1.613
30.430272,0.7657,0.7882,0.3713,1.160
30.430826,-0.3237,1.5193,-0.0406,1.554
30.433067,-1.5010,2.3012,-1.0569,2.944
30.435375,-2.6179,3.0092,-2.0759,4.496
